"<![CDATA[ &nbsp; - ]]>Show total weight?","<![CDATA[ &nbsp; - ]]>総重量を表示しますか？"
"<![CDATA[ &nbsp; - ]]>Show which date?","<![CDATA[ &nbsp; - ]]>どの日付を表示しますか？"
"Show which value for configurable product names?","設定可能な製品名については、どの値を表示しますか？"
"Show which value for product names?","製品名のどの値を表示しますか？"
"<![CDATA[ &nbsp; - ]]>Show Zipcode barcode?","<![CDATA[ &nbsp; - ]]>郵便番号のバーコードを表示しますか？"
"Size attribute","size属性"
"Size X-pos.","サイズX-POS。"
"<![CDATA[ &nbsp; &nbsp; &nbsp; &nbsp; - ]]>'SKU' column","<![CDATA[ &nbsp; &nbsp; &nbsp; &nbsp; - ]]> SKU列"
"SKU Barcode column title","SKUのバーコード列のタイトル"
"SKU column title","SKU列のタイトル"
"SKU position","SKUの位置"
"SKU X-pos.","SKU X-POS。"
"Sort direction :","ソート順："
"Sort items by :","並べ替え項目："
"<![CDATA[ &nbsp; - ]]>Sort product lists by :","<![CDATA[ &nbsp; - ]]>並び替え：製品リスト"
"Sort product lists by :","並び替え：製品リスト"
"Sort product lists?","ソート商品リスト？"
"Start overflow pages where?","どこのオーバーフローページを開始しますか？"
"Status","ステータス"
"Stock Filter","株式フィルター"
"<![CDATA[ &nbsp; &nbsp; &nbsp; &nbsp; - ]]>'Stock warning' column","<![CDATA[ &nbsp; &nbsp; &nbsp; &nbsp; - ]]> ストック警告欄"
"Subheadings : Color","小見出し：カラー"
"Subheadings : Font","小見出し：フォント"
"Subheadings : Size","小見出し：サイズ"
"Subheadings : Style","小見出し：スタイル"
"Supplier' login'","サプライヤーログイン"
"Supplier attribute","サプライヤ属性"
"Supplier options","サプライヤのオプション"
"Supplier username:suppliername","サプライヤ·ユーザ名：suppliername"
"Tax column title","税の列のタイトル"
"<![CDATA[ &nbsp; &nbsp; &nbsp; &nbsp; - ]]>'Tick boxes' next to item SKUs?","<![CDATA[ &nbsp; &nbsp; &nbsp; &nbsp; - ]]> アイテムのSKUの横にあるボックスにチェックを入れて？"
"Time","時間"
"<![CDATA[ &nbsp; - ]]>Titles position","<![CDATA[ &nbsp; - ]]>タイトルの位置"
"<![CDATA[ &nbsp; - ]]>Top address padding","<![CDATA[ &nbsp; - ]]>先頭アドレスのパディング"
"Top of page","ページの先頭へ"
"Total price column title","合計金額欄のタイトル"
"Truncate items to fit in columns?","列にフィットするアイテムを切り捨てる？"
"<![CDATA[ &nbsp; - ]]>Under product-list message","<![CDATA[ &nbsp; - ]]>製品リストメッセージ下"
"<![CDATA[ &nbsp; - ]]>Under product-list Message A","<![CDATA[ &nbsp; - ]]>製品リストのメッセージの下に"
"<![CDATA[ &nbsp; - ]]>Under product-list Message B","<![CDATA[ &nbsp; - ]]>製品リストメッセージBの下"
"Update Order Attribute","order属性を更新します"
"Upsize + bold qty, if qty = 2+","数量= 2 + IFアップサイズ＆大胆な数量"
"<![CDATA[ &nbsp; - ]]>Use which image?","<![CDATA[ &nbsp; - ]]>どの画像を使用しますか？"
"Value","値"
"Weight multiplier","重み乗算"
"<![CDATA[ &nbsp; &nbsp; &nbsp; &nbsp; - ]]>Weight unit:","<![CDATA[ &nbsp; &nbsp; &nbsp; &nbsp; - ]]>重量単位："
"<![CDATA[ &nbsp; &nbsp; &nbsp; &nbsp; - ]]>What is your word for' tax'?","<![CDATA[ &nbsp; &nbsp; &nbsp; &nbsp; - ]]>税のためのあなたの言葉は何ですか？"
"<![CDATA[ &nbsp; &nbsp; - ]]>X days after printing date?","<![CDATA[ &nbsp; &nbsp; - ]]>X日印刷日後？"
"X-Pos. attr. 2","X-POS。 attrの。 2"
"X-Pos. attr. 2 (+ prices col)","X-POS。 attrの。 2（+価格COL）"
"<![CDATA[ &nbsp; - ]]>X-Pos. attr. 2 (+ prices, tax cols)","<![CDATA[ &nbsp; - ]]>X-POS。 attrの。 2（+価格、税のcols）"
"X-Pos. attr. 3","X-POS。 attrの。 3"
"X-Pos. attr. 3 (+ prices col)","X-POS。 attrの。 3（+価格COL）"
"<![CDATA[ &nbsp; - ]]>X-Pos. attr. 3 (+ prices, tax cols)","<![CDATA[ &nbsp; - ]]>X-POS。 attrの。 3（+価格は、税のcols）"
"X-Pos. custom product options","X-POS。カスタム製品​​オプション"
"<![CDATA[ &nbsp; - ]]>X-Pos. custom product options (+ prices col)","<![CDATA[ &nbsp; - ]]>X-POS。カスタム製品​​のオプション（+価格COL）"
"<![CDATA[ &nbsp; - ]]>X-Pos. custom product options (+ prices, tax cols)","<![CDATA[ &nbsp; - ]]>X-POS。カスタム製品​​のオプション（+価格、税のcols）"
"<![CDATA[ &nbsp; - ]]>X-Pos. date","<![CDATA[ &nbsp; - ]]>X-POS。日付"
"X-Pos. images","X-POS。画像"
"X-Pos. images (+ prices col)","X-POS。画像（+価格COL）"
"<![CDATA[ &nbsp; - ]]>X-Pos. images (+ prices, tax cols)","<![CDATA[ &nbsp; - ]]>X-POS。画像（+価格、税のcols）"
"X-Pos. name","X-POS。名前"
"X-Pos. name (+ prices col)","X-POS。名前（+価格COL）"
"<![CDATA[ &nbsp; - ]]>X-Pos. name (+ prices, tax cols)","<![CDATA[ &nbsp; - ]]>X-POS。名前（+価格、税のcols）"
"X-Pos. qty","X-POS。数量"
"X-Pos. qty (+ prices col)","X-POS。数量（+価格COL）"
"<![CDATA[ &nbsp; - ]]>X-Pos. qty (+ prices, tax cols)","<![CDATA[ &nbsp; - ]]>X-POS。数量（+価格、税のcols）"
"X-Pos. shelf","X-POS。棚"
"X-Pos. shelf (+ prices col)","X-POS。シェルフ（+価格COL）"
"<![CDATA[ &nbsp; - ]]>X-Pos. shelf (+ prices, tax cols)","<![CDATA[ &nbsp; - ]]>X-POS。シェルフ（+価格は、税のcols）"
"X-Pos. sku","X-POS。 SKU"
"X-Pos. sku (+ prices col)","X-POS。 SKU（+価格COL）"
"<![CDATA[ &nbsp; - ]]>X-Pos. sku (+ prices, tax cols)","<![CDATA[ &nbsp; - ]]>X-POS。 SKU（+価格は、税のcols）"
"X-Pos. SKU barcode","X-POS。 SKUのバーコード"
"X-Pos. SKU barcode (+ prices col)","X-POS。 SKUのバーコード（+価格のcol）"
"<![CDATA[ &nbsp; - ]]>X-Pos. SKU barcode (+ prices, tax cols)","<![CDATA[ &nbsp; - ]]>X-POS。 SKUのバーコード（+価格は、税のcols）"
"X-Pos. tickbox","X-POS。 tickbox"
"X-Pos. tickbox (+ prices col)","X-POS。 tickbox（+価格COL）"
"<![CDATA[ &nbsp; - ]]>X-Pos. tickbox (+ prices, tax cols)","<![CDATA[ &nbsp; - ]]>X-POS。 tickbox（+価格は、税のcols）"
"X-Pos. total price","X-POS。総額"
"<![CDATA[ &nbsp; - ]]>X-Pos. total price (+ tax col)","<![CDATA[ &nbsp; - ]]>X-POS。合計金額（+税COL）"
"X-Pos. unit price","X-POS。単価"
"<![CDATA[ &nbsp; - ]]>X-Pos. unit price (+ tax col)","<![CDATA[ &nbsp; - ]]>X-POS。単価（+税COL）"
"X-Pos. unit tax","X-POS。ユニット税"
"XML/CSV Cargo Packing Sheet","XML / CSV貨物パッキングシート"
